1323590
1062701
981313
1025183
1000887
1209368
1075387
1185683
1049239
1167016
981906
990739
1099368
1069554
1238868
1045109
1117405
865832
1069276
1104498
959053
1214091
1098480
1200108
845332
1103775
1071720
1169924
1087998
1228517
1249405
1010812
1119461
1122887
1062794
1205683
979294
917813
973980
1022442
1126109
963276
1040738
1025017
985276
1072480
1064220
1000535
1072887
1018850
1162350
1044090
1122961
1098276
1161202
1234646
1040146
1086701
993387
1061183
976054
966961
1195628
1041776
1032794
1171387
1047220
1120553
1022183
1055795
1138849
1028294
1017387
1279294
1144609
1136053
1015906
1018090
1105276
1016701
1172646
991350
1018350
1035221
989665
1101368
1030183
1138683
1002201
1032516
1166905
1011016
1071794
1031424
1233479
1063090
1030535
1218128
1082350
1032090
1012350
927109
1158683
1175313
1016609
898869
1109739
1043906
1082479
1040646
1256553
1031091
1111312
1042591
1019424
1247831
1037461
1149313
1236757
1133387
1238517
1006646
1116646
1046184
918702
1051924
1097238
1123276
1029683
1012461
1144220
1018701
1017479
1136535
1111665
1225535
1037406
1009239
1046757
1031868
1190628
973331
1056424
1051924
1020590
1043924
1047702
1179813
1019313
1067628
1157183
1005350
1086665
1032664
1038758
1203850
1121053
1284275
1133331
1057998
1040980
1082128
978387
1092350
1062480
1026831
1049072
948813
1070924
1032294
1164016
996887
1132128
1018221
1102424
1136461
1171071
1035812
1049702
1088572
1151924
1028572
1180405
1035942
890406
1176034
1121905
1124220
1083664
1018332
1213054
1027035
1121016
1099498
1029738
1201998
1062979
1083368
1045961
1026980
1231128
1029387
1190702
1051202
1050553
997480
1029609
1097331
1021553
1051461
1175609
1066016
1020868
1065628
1167146
1256609
1091535
1198813
1080961
1038961
1216776
1028572
933091
1117998
1313386
1249775
1023590
1092720
1068054
1031053
1134849
964461
939850
995627
1009258
1017758
986905
920072
1041646
1000794
1113738
972739
941239
1060849
884739
1151183
1171720
1131720
1041665
1041127
1196331
987368
1093961
1030146
1094146
1155553
1025387
999591
1098683
1128868
1149535
1009035
961962
1017257
1042183
1184591
1096127
1024332
1067516
1142424
1154387
997721
1082739
1072184
964739
1302238
1055313
1153312
1067165
1051646
1246720
1014369
1192183
1050572
1008165
987943
1026887
1165832
1049128
1078924
1179220
991387
1019368
1037757
1102053
1181517
1092424
1073017
1049591
1037517
1136035
1026850
984165
1170572
1028276
1274164
1052294
1148479
1056961
1074276
1004294
990572
1228961
1027554
1028128
1196276
1042424
934535
1063886
1089460
1010535
1013147
1087017
1032184
999442
1215220
1094183
1188424
1096998
983424
1161886
1013516
1138572
1079369
1020720
1323775
1058609
1200053
1028091
1022869
863646
998183
1121479
1026424
1047887
1162202
1039979
1200257
1012683
988850
1088850
999553
930813
1034424
967720
966184
958035
920351
997757
1095683
1168220
1031072
1059350
1129590
981109
1008646
1034035
1169183
1016035
1006035
1200812
1002350
950183
1040775
1166368
1184627
1203887
1152905
1058961
1035609
1141109
968813
991442
1087701
1019924
1159553
1042739
1025017
1130739
1037406
1076016
1089979
1175127
1018424
988979
1265035
1061535
1064127
1120535
1124628
971183
1032202
1103720
1028405
1030053
847666
1121109
1162738
1010517
1002517
1203850
984146
1175683
1096090
1064516
1367813
1040498
1129628
1013035
969647
1213313
1026887
1233738
1057646
984757
1179072
1018609
1116201
979127
1073239
988554
973313
921091
1063461
990238
1155813
1032683
1112387
997813
960776
1097887
940331
1047701
1132294
1009942
1160924
1027942
1124406
1049794
1018221
1013035
994110
1004665
1023701
